2.211 1.000
1.424 1.000
3.661 1.000
1.675 1.000
1.933 1.000
2.103 1.000
2.195 1.000
1.805 1.000
1.601 1.000
1.910 8.000
1.247 10.000
1.488 25.000
1.648 2.000
1.827 1.000
2.330 1.000
2.896 1.000
2.134 1.000
2.169 1.000
2.152 1.000
2.487 1.000
1.507 1.000
1.508 18.000
1.969 1.000
2.285 1.000
1.674 1.000
2.104 15.000
2.639 15.000
2.071 15.000
1.728 15.000
3.171 15.000
2.878 15.000
1.630 15.000
4.354 15.000
1.419 21.000
2.663 21.000
1.312 1.000
1.166 66.000
1.278 66.000
1.756 28.000
1.351 1.000
2.137 1.000
1.737 1.000
2.173 1.000
2.396 1.000
1.975 20.000
2.682 15.000
2.391 2.000
2.356 1.000
2.660 1.000
1.971 27.000
1.740 68.000
1.844 1.000
1.647 1.000
1.541 1.000
1.773 64.000
1.952 64.000
1.268 49.000
3.890 43.000
1.429 59.000
1.397 58.000
2.000 64.000
1.911 74.000
1.490 74.000
2.417 74.000
1.527 74.000
2.239 74.000
1.511 74.000
3.694 74.000
1.593 74.000
3.812 74.000
2.464 74.000
2.016 74.000
1.919 59.000
1.578 59.000
1.704 74.000
1.508 59.000
1.816 74.000
1.431 72.000
1.607 1.000
2.082 1.000
1.541 1.000
1.855 1.000
1.522 1.000
1.588 1.000
10.058 34.000
1.479 1.000
1.403 1.000
1.238 1.000
1.977 60.000
1.637 1.000
1.059 63.000
1.171 74.000
0.888 74.000
1.382 74.000
1.007 74.000
1.209 74.000
1.701 57.000
1.264 74.000
1.020 74.000
1.017 74.000
1.345 40.000
1.261 61.000
1.610 41.000
1.248 42.000
5.128 43.000
4.382 43.000
3.842 43.000
3.106 44.000
3.661 44.000
4.552 45.000
3.770 45.000
2.006 1.000
1.523 1.000
2.463 1.000
1.911 1.000
1.888 1.000
2.554 1.000
1.981 1.000
1.549 1.000
1.464 1.000
2.181 1.000
3.003 26.000
2.443 26.000
1.770 26.000
1.229 42.000
1.687 42.000
1.298 42.000
1.393 42.000
3.664 43.000
4.877 44.000
6.492 57.000
1.601 59.000
1.820 59.000
1.694 61.000
1.596 61.000
1.958 68.000
1.603 1.000
1.387 26.000
3.949 57.000
2.001 57.000
4.784 57.000
2.852 57.000
1.770 57.000
2.551 57.000
1.608 61.000
1.317 61.000
3.887 61.000
2.851 57.000
1.639 57.000
2.449 57.000
3.356 57.000
3.110 57.000
4.396 57.000
1.347 42.000
1.804 17.000
2.195 30.000
1.835 7.000
3.276 1.000
6.017 1.000
1.493 30.000
3.437 1.000
1.335 16.000
1.258 22.000
1.390 76.000
2.565 5.000
2.662 5.000
2.831 5.000
2.988 5.000
2.997 5.000
2.320 5.000
2.395 1.000
1.738 1.000
2.571 38.000
1.722 15.000
1.791 15.000
1.779 15.000
1.545 15.000
1.645 15.000
4.621 26.000
1.436 26.000
1.699 1.000
1.646 27.000
1.891 1.000
4.132 1.000
1.946 39.000
1.598 39.000
2.897 1.000
2.118 1.000
2.126 3.000
2.823 3.000
1.776 3.000
1.856 9.000
2.420 2.000
2.582 2.000
2.258 2.000
2.859 2.000
2.766 2.000
1.056 3.000
1.250 4.000
2.029 1.000
1.087 3.000
1.396 1.000
3.239 2.000
2.463 2.000
1.520 2.000
1.136 3.000
1.145 27.000
1.452 1.000
1.337 28.000
1.001 2.000
1.634 59.000
1.445 58.000
3.206 57.000
4.296 57.000
1.637 57.000
2.123 61.000
3.177 14.000
1.202 48.000
1.153 48.000
1.283 57.000
1.563 57.000
2.616 61.000
1.475 76.000
1.290 76.000
1.416 48.000
2.317 57.000
1.026 74.000
1.021 74.000
1.284 74.000
1.161 74.000
1.087 74.000
0.681 74.000
0.991 74.000
1.088 74.000
1.263 74.000
0.873 74.000
1.605 74.000
1.848 74.000
1.530 40.000
1.280 74.000
1.219 76.000
1.776 1.000
2.272 52.000
4.501 52.000
4.251 52.000
3.054 52.000
4.119 52.000
4.338 52.000
5.697 52.000
3.915 52.000
1.295 52.000
3.903 52.000
4.488 52.000
4.460 52.000
3.441 52.000
1.805 52.000
4.758 52.000
2.358 50.000
2.386 26.000
4.268 57.000
1.793 1.000
1.146 1.000
1.445 1.000
1.450 1.000
1.150 1.000
1.274 1.000
0.892 1.000
1.210 1.000
1.781 1.000
1.652 1.000
3.452 1.000
1.790 1.000
2.215 68.000
1.443 1.000
1.459 29.000
1.498 29.000
1.291 27.000
1.810 21.000
1.470 21.000
1.156 72.000
1.246 72.000
1.788 40.000
1.723 40.000
1.686 57.000
1.372 72.000
2.981 5.000
1.249 33.000
3.071 35.000
6.059 35.000
1.415 1.000
2.073 1.000
1.984 1.000
1.645 1.000
1.454 1.000
1.357 1.000
1.074 1.000
2.642 1.000
1.321 1.000
1.446 1.000
1.374 17.000
1.480 1.000
1.139 33.000
3.409 1.000
1.583 1.000
1.808 39.000
1.051 27.000
2.526 21.000
1.609 21.000
1.728 22.000
1.659 22.000
2.383 22.000
1.299 1.000
1.517 53.000
1.480 40.000
1.506 40.000
1.746 40.000
1.438 40.000
2.475 19.000
1.302 6.000
1.843 19.000
1.730 19.000
2.242 19.000
1.676 19.000
1.641 19.000
2.175 19.000
2.098 19.000
2.488 19.000
1.771 19.000
1.463 19.000
1.281 8.000
1.834 19.000
3.397 19.000
1.674 16.000
1.413 16.000
2.720 64.000
1.681 74.000
1.127 74.000
1.813 74.000
2.532 57.000
6.409 60.000
1.805 67.000
1.630 74.000
1.418 40.000
1.193 40.000
1.498 74.000
1.448 74.000
2.054 1.000
3.278 1.000
2.011 1.000
6.963 27.000
3.103 1.000
3.913 26.000
2.867 26.000
1.390 26.000
2.379 26.000
3.043 26.000
2.458 26.000
1.463 26.000
2.849 26.000
1.541 26.000
1.514 26.000
3.098 26.000
1.627 26.000
9.280 27.000
1.559 26.000
2.089 5.000
1.347 54.000
1.332 62.000
1.927 1.000
1.565 1.000
1.428 1.000
2.544 38.000
4.262 9.000
1.747 23.000
1.575 58.000
2.730 1.000
1.797 1.000
1.550 66.000
1.866 66.000
1.456 57.000
1.529 1.000
2.786 31.000
1.071 63.000
2.059 61.000
1.575 40.000
1.286 40.000
1.199 42.000
1.381 42.000
3.993 43.000
4.507 43.000
3.270 43.000
1.919 1.000
1.894 1.000
1.519 1.000
1.420 1.000
1.698 1.000
1.861 1.000
4.399 1.000
1.597 1.000
1.898 1.000
1.171 42.000
1.269 42.000
1.128 42.000
1.276 42.000
1.288 42.000
2.429 44.000
4.756 44.000
1.267 44.000
1.556 54.000
1.908 61.000
2.517 61.000
1.902 1.000
2.335 1.000
2.261 1.000
0.915 43.000
3.483 43.000
1.712 1.000
8.783 44.000
2.959 45.000
1.364 26.000
3.147 26.000
2.449 26.000
1.887 1.000
3.160 1.000
1.972 1.000
2.913 1.000
4.334 1.000
1.367 25.000
1.286 25.000
7.031 27.000
1.266 25.000
1.532 26.000
2.410 1.000
1.785 27.000
1.218 3.000
1.501 3.000
2.664 1.000
1.299 1.000
2.405 37.000
1.222 8.000
1.183 8.000
1.904 1.000
1.500 3.000
4.893 9.000
3.209 9.000
1.474 9.000
2.139 9.000
1.888 9.000
2.517 9.000
2.032 9.000
3.033 9.000
2.023 9.000
2.267 9.000
2.315 9.000
1.233 3.000
2.526 9.000
2.879 9.000
1.458 6.000
1.815 1.000
1.205 10.000
2.555 1.000
2.344 1.000
1.557 1.000
1.290 1.000
1.425 1.000
1.179 10.000
0.975 1.000
1.574 1.000
1.861 78.000
2.955 2.000
1.503 17.000
1.223 60.000
2.057 1.000
1.598 68.000
1.882 1.000
3.204 34.000
1.518 1.000
1.800 1.000
1.770 1.000
1.562 1.000
1.220 1.000
1.310 1.000
1.352 1.000
1.726 1.000
2.345 27.000
2.258 27.000
1.445 34.000
1.812 1.000
1.972 17.000
1.079 65.000
1.015 67.000
2.980 1.000
2.115 1.000
2.767 37.000
3.035 37.000
1.896 15.000
1.770 16.000
1.303 40.000
1.396 40.000
2.613 1.000
1.148 42.000
1.264 42.000
1.551 64.000
1.388 76.000
1.308 40.000
1.242 40.000
1.225 66.000
1.324 42.000
1.498 7.000
3.318 1.000
4.696 37.000
1.194 18.000
1.622 18.000
2.023 61.000
1.847 1.000
1.352 1.000
1.201 42.000
1.508 42.000
1.108 42.000
4.899 43.000
1.518 54.000
1.722 42.000
1.593 42.000
1.277 42.000
2.084 20.000
1.593 20.000
1.561 20.000
1.343 20.000
1.764 20.000
1.871 20.000
1.553 20.000
3.627 20.000
2.718 15.000
3.673 24.000
2.339 15.000
2.073 15.000
1.510 15.000
2.046 4.000
2.306 1.000
1.438 27.000
2.121 78.000
2.121 1.000
1.635 1.000
2.263 44.000
1.358 46.000
1.507 66.000
1.378 44.000
1.403 73.000
1.832 49.000
1.681 49.000
1.330 51.000
1.879 51.000
1.503 51.000
1.644 51.000
2.037 22.000
1.534 68.000
1.196 64.000
1.376 67.000
0.834 33.000
3.470 1.000
1.567 1.000
4.496 35.000
1.485 1.000
1.510 1.000
1.699 1.000
2.153 1.000
1.672 1.000
1.858 1.000
1.558 1.000
2.161 1.000
1.619 36.000
1.591 1.000
1.565 1.000
1.719 1.000
1.518 40.000
1.368 40.000
1.810 72.000
1.466 1.000
2.268 27.000
1.301 68.000
1.216 1.000
1.581 42.000
4.112 44.000
3.018 72.000
1.165 42.000
1.974 73.000
1.558 40.000
1.270 46.000
1.207 62.000
1.602 72.000
1.590 59.000
1.319 6.000
1.251 1.000
1.516 1.000
1.192 1.000
1.407 1.000
1.473 10.000
1.354 6.000
1.839 10.000
1.457 62.000
1.254 72.000
1.843 8.000
1.938 8.000
2.319 8.000
4.035 8.000
1.329 48.000
1.387 48.000
1.826 48.000
1.266 48.000
1.298 48.000
1.429 48.000
1.236 48.000
1.162 48.000
1.241 48.000
1.379 48.000
1.386 1.000
1.506 48.000
1.638 48.000
1.711 48.000
1.267 46.000
1.620 46.000
1.530 46.000
1.213 46.000
0.999 38.000
2.291 1.000
2.258 1.000
2.318 39.000
1.618 14.000
1.458 14.000
1.447 3.000
1.382 3.000
1.817 11.000
1.749 1.000
1.443 1.000
1.249 3.000
1.330 3.000
2.459 2.000
2.813 23.000
2.159 23.000
2.546 23.000
2.497 23.000
2.501 23.000
2.400 23.000
2.213 23.000
2.466 23.000
2.193 23.000
3.389 23.000
2.119 23.000
4.441 23.000
1.839 23.000
1.741 18.000
1.615 18.000
1.258 12.000
6.675 18.000
1.277 1.000
1.201 1.000
1.264 1.000
1.325 1.000
1.822 1.000
1.291 1.000
1.515 1.000
1.518 1.000
1.549 23.000
2.845 23.000
1.378 15.000
1.584 1.000
1.709 21.000
1.380 1.000
1.797 1.000
1.585 1.000
4.535 1.000
1.699 38.000
1.633 4.000
1.699 1.000
1.599 18.000
2.244 18.000
2.817 18.000
3.225 57.000
1.295 36.000
2.330 1.000
1.561 1.000
1.633 1.000
2.164 1.000
1.675 1.000
1.331 1.000
1.812 1.000
1.243 1.000
1.292 1.000
1.642 1.000
1.659 1.000
1.265 1.000
1.788 28.000
1.883 57.000
1.605 57.000
1.404 1.000
1.836 1.000
1.392 42.000
1.825 57.000
2.453 1.000
1.420 37.000
1.244 75.000
1.188 3.000
1.414 3.000
1.684 3.000
1.482 3.000
1.158 3.000
1.110 3.000
1.443 11.000
1.323 11.000
1.289 56.000
1.521 15.000
1.704 15.000
1.744 15.000
1.539 15.000
1.438 15.000
1.002 61.000
6.054 44.000
2.487 45.000
1.297 54.000
1.412 40.000
4.824 44.000
1.035 61.000
1.490 62.000
3.442 1.000
3.191 1.000
1.364 38.000
1.440 38.000
1.687 1.000
1.066 33.000
4.368 39.000
2.439 1.000
1.501 1.000
1.475 1.000
2.012 1.000
1.486 1.000
1.888 1.000
2.063 1.000
1.514 1.000
2.381 1.000
1.871 1.000
1.940 1.000
1.462 1.000
1.517 57.000
1.212 57.000
1.715 57.000
1.357 57.000
1.614 57.000
1.604 57.000
1.330 57.000
1.426 57.000
1.122 57.000
1.162 57.000
1.526 57.000
1.266 1.000
1.039 14.000
1.334 57.000
0.977 57.000
3.463 16.000
1.716 14.000
2.031 1.000
2.252 1.000
4.582 31.000
5.254 31.000
1.889 9.000
1.204 9.000
1.239 9.000
1.473 9.000
2.042 29.000
1.700 1.000
2.778 1.000
3.344 1.000
2.970 1.000
2.611 1.000
0.711 9.000
1.197 9.000
1.210 9.000
1.043 9.000
1.294 29.000
1.137 29.000
1.383 29.000
2.354 1.000
1.612 1.000
1.539 1.000
2.333 1.000
2.252 1.000
2.131 1.000
1.576 29.000
1.591 1.000
2.347 9.000
3.072 9.000
1.442 9.000
1.251 6.000
2.384 1.000
1.674 14.000
1.098 68.000
1.249 68.000
1.189 68.000
1.082 68.000
1.121 68.000
1.105 68.000
1.620 55.000
1.376 55.000
1.322 55.000
2.964 55.000
1.929 55.000
1.866 55.000
1.774 55.000
1.752 55.000
1.678 55.000
1.283 55.000
1.599 55.000
1.412 55.000
1.416 7.000
1.915 59.000
1.932 20.000
3.036 5.000
1.107 6.000
1.314 3.000
1.157 6.000
1.230 8.000
1.825 8.000
1.482 8.000
6.015 31.000
2.744 1.000
2.207 1.000
1.902 1.000
1.691 1.000
2.301 1.000
2.458 1.000
2.172 1.000
2.103 1.000
3.947 1.000
2.112 1.000
1.945 1.000
2.014 1.000
1.988 1.000
1.989 32.000
3.204 1.000
2.529 39.000
1.273 33.000
1.230 33.000
1.129 33.000
1.161 33.000
1.213 33.000
1.416 33.000
1.005 33.000
1.107 33.000
1.188 33.000
1.408 30.000
2.000 1.000
2.529 1.000
1.861 1.000
3.181 1.000
2.144 15.000
1.372 63.000
1.259 58.000
1.795 57.000
3.869 57.000
1.910 57.000
3.122 57.000
2.932 61.000
2.220 1.000
1.687 1.000
1.857 1.000
1.563 1.000
1.984 1.000
2.680 1.000
1.765 41.000
1.036 46.000
1.581 66.000
1.548 25.000
1.119 42.000
1.194 42.000
1.213 46.000
1.258 42.000
2.191 1.000
2.203 1.000
4.363 14.000
2.110 17.000
2.627 59.000
1.607 59.000
1.693 59.000
1.754 59.000
2.122 59.000
2.204 59.000
1.482 58.000
1.729 58.000
2.004 1.000
1.851 1.000
1.252 42.000
1.946 66.000
1.814 17.000
1.137 42.000
2.351 59.000
1.532 59.000
1.237 74.000
1.256 63.000
1.341 76.000
1.321 76.000
1.154 27.000
6.120 24.000
1.554 16.000
1.794 40.000
1.009 73.000
1.237 40.000
2.712 1.000
2.253 38.000
1.920 1.000
1.641 1.000
1.269 3.000
1.241 3.000
2.920 3.000
1.844 3.000
1.334 6.000
1.155 10.000
1.698 8.000
1.895 3.000
1.200 3.000
1.256 55.000
1.946 55.000
1.253 55.000
1.494 55.000
1.312 55.000
1.265 55.000
1.366 55.000
2.344 55.000
1.369 55.000
2.673 55.000
1.889 55.000
1.550 4.000
1.498 4.000
1.466 1.000
1.697 1.000
1.587 1.000
1.543 1.000
1.669 1.000
1.868 1.000
9.043 27.000
1.774 1.000
1.890 1.000
1.408 1.000
2.793 4.000
2.171 40.000
1.314 49.000
2.088 40.000
4.382 1.000
1.601 40.000
1.856 40.000
1.857 40.000
1.648 63.000
1.691 1.000
1.439 65.000
3.001 67.000
1.584 1.000
2.642 28.000
1.481 1.000
1.111 61.000
1.556 49.000
1.272 42.000
7.104 43.000
5.715 43.000
1.353 46.000
1.502 49.000
1.256 33.000
1.257 33.000
2.625 1.000
3.779 1.000
4.266 1.000
3.217 1.000
1.595 1.000
1.749 1.000
1.644 1.000
1.344 1.000
1.329 1.000
3.906 30.000
1.478 1.000
1.631 20.000
1.645 1.000
1.945 18.000
1.337 40.000
1.399 40.000
1.585 3.000
2.594 1.000
1.958 1.000
1.948 3.000
3.202 3.000
1.790 1.000
4.001 37.000
3.832 1.000
1.506 7.000
1.831 1.000
3.410 14.000
1.204 27.000
1.379 27.000
1.652 1.000
1.551 1.000
1.438 1.000
1.223 1.000
2.260 1.000
1.189 1.000
1.888 1.000
1.564 1.000
3.166 1.000
1.436 14.000
2.640 1.000
3.849 32.000
1.454 33.000
2.056 1.000
2.685 1.000
1.700 39.000
2.283 39.000
1.637 55.000
1.450 1.000
1.356 42.000
1.192 42.000
4.585 44.000
3.767 45.000
2.821 46.000
1.232 50.000
1.689 49.000
1.480 69.000
1.321 78.000
1.909 42.000
1.655 78.000
2.141 7.000
1.965 16.000
3.356 40.000
1.731 1.000
1.676 58.000
1.853 28.000
1.174 8.000
2.061 1.000
1.575 1.000
1.901 1.000
1.331 56.000
13.682 43.000
1.368 61.000
1.481 41.000
3.226 41.000
5.686 41.000
2.872 40.000
3.366 41.000
3.161 41.000
2.777 41.000
1.461 41.000
5.053 41.000
5.322 41.000
2.590 1.000
1.615 1.000
1.813 1.000
1.702 1.000
1.769 1.000
2.497 1.000
1.982 31.000
2.853 31.000
3.703 31.000
2.961 31.000
1.810 25.000
2.887 25.000
7.251 25.000
1.921 1.000
3.870 25.000
2.346 25.000
1.410 25.000
4.292 31.000
2.643 31.000
1.077 40.000
1.587 40.000
1.048 73.000
1.222 46.000
1.785 71.000
1.614 72.000
1.641 72.000
1.222 42.000
1.141 42.000
1.802 46.000
1.317 46.000
1.138 42.000
2.244 42.000
1.404 70.000
1.392 59.000
2.055 16.000
1.400 57.000
1.135 63.000
1.717 1.000
1.464 1.000
1.962 1.000
1.305 1.000
1.516 1.000
1.422 1.000
1.569 1.000
1.441 1.000
1.311 1.000
1.398 1.000
1.120 1.000
1.668 1.000
1.234 1.000
1.633 26.000
2.966 1.000
2.514 1.000
1.895 1.000
1.954 1.000
7.818 32.000
1.810 8.000
1.491 57.000
1.952 3.000
1.643 3.000
1.860 20.000
2.005 20.000
1.556 20.000
1.676 20.000
2.014 1.000
2.006 24.000
1.587 24.000
1.747 1.000
2.009 58.000
1.902 61.000
1.454 1.000
1.744 1.000
1.683 1.000
1.215 76.000
1.618 57.000
1.644 58.000
1.721 76.000
1.814 57.000
2.318 76.000
3.402 59.000
1.452 59.000
1.432 36.000
1.418 1.000
7.059 35.000
2.588 1.000
3.700 1.000
1.588 34.000
1.175 3.000
1.468 3.000
1.216 3.000
1.330 3.000
1.189 3.000
1.919 1.000
2.324 57.000
1.825 11.000
1.310 1.000
2.238 1.000
1.724 1.000
1.384 1.000
1.411 17.000
1.319 3.000
1.278 3.000
2.250 1.000
1.424 1.000
1.057 3.000
1.016 64.000
1.255 62.000
1.593 72.000
1.331 1.000
2.371 79.000
1.835 42.000
1.233 46.000
1.813 51.000
1.555 52.000
1.934 52.000
1.166 52.000
1.110 46.000
2.764 52.000
1.357 52.000
1.418 52.000
1.623 52.000
2.153 51.000
1.767 51.000
1.767 51.000
1.689 51.000
1.936 52.000
2.335 68.000
3.713 57.000
1.651 1.000
1.634 40.000
1.452 1.000
1.508 67.000
1.222 63.000
1.180 7.000
2.033 9.000
1.172 61.000
1.574 1.000
1.328 74.000
5.497 77.000
3.302 80.000
5.153 80.000
1.418 1.000
1.511 1.000
1.642 1.000
1.843 1.000
1.727 1.000
1.536 1.000
2.792 31.000
6.703 31.000
3.269 31.000
1.310 25.000
1.418 75.000
1.144 3.000
1.894 1.000
1.245 8.000
1.340 8.000
1.710 18.000
1.942 23.000
1.895 23.000
2.221 23.000
1.895 23.000
1.998 23.000
2.080 45.000
5.860 45.000
1.646 56.000
1.573 56.000
1.373 45.000
4.238 43.000
1.413 9.000
1.904 9.000
1.530 9.000
1.697 9.000
1.799 9.000
1.989 9.000
1.840 9.000
1.337 19.000
1.361 19.000
1.597 19.000
2.200 19.000
1.684 19.000
1.392 19.000
2.078 19.000
1.444 19.000
1.406 19.000
1.686 19.000
2.050 19.000
3.790 19.000
2.553 19.000
1.465 61.000
1.925 1.000
1.508 1.000
2.170 1.000
1.849 1.000
1.138 68.000
1.719 41.000
1.444 41.000
3.489 41.000
1.538 41.000
1.341 40.000
1.587 40.000
1.345 40.000
1.302 40.000
1.446 40.000
1.567 40.000
1.114 40.000
1.367 40.000
2.405 40.000
1.648 40.000
1.651 40.000
1.431 46.000
1.460 1.000
2.377 1.000
1.179 40.000
1.346 46.000
2.182 40.000
1.207 10.000
1.693 6.000
1.640 17.000
1.369 6.000
1.232 8.000
1.357 12.000
1.624 2.000
1.339 3.000
1.195 3.000
2.550 3.000
2.391 1.000
1.538 1.000
1.813 8.000
2.394 8.000
1.476 1.000
1.582 11.000
1.321 42.000
1.236 55.000
1.722 64.000
1.249 74.000
1.514 68.000
1.424 1.000
1.414 54.000
2.189 61.000
1.750 1.000
1.661 26.000
1.495 1.000
1.483 1.000
2.118 64.000
1.450 40.000
1.544 68.000
1.872 68.000
1.683 68.000
1.918 68.000
1.867 1.000
1.227 42.000
1.877 66.000
1.305 61.000
5.865 15.000
1.899 9.000
1.692 1.000
1.611 7.000
1.517 1.000
1.406 1.000
1.675 1.000
1.073 1.000
1.498 1.000
1.248 1.000
1.366 1.000
1.422 1.000
1.580 1.000
1.538 1.000
1.567 29.000
1.695 29.000
1.103 29.000
1.181 8.000
1.286 8.000
1.347 8.000
1.945 8.000
1.210 40.000
1.522 1.000
1.209 8.000
1.727 47.000
2.761 47.000
2.233 47.000
4.211 47.000
1.888 47.000
1.491 47.000
1.319 47.000
1.516 47.000
1.964 47.000
3.279 47.000
1.383 47.000
1.689 47.000
1.340 47.000
1.152 16.000
1.118 72.000
1.163 63.000
2.922 57.000
1.529 1.000
1.460 66.000
2.850 24.000
4.524 57.000
3.615 35.000
1.190 36.000
2.959 1.000
2.216 1.000
2.149 1.000
2.035 1.000
1.762 1.000
1.394 1.000
1.528 1.000
1.445 1.000
1.760 1.000
1.414 1.000
1.563 1.000
1.050 33.000
1.316 1.000
1.718 1.000
1.779 62.000
2.289 1.000
1.826 74.000
3.213 74.000
1.180 29.000
2.708 74.000
1.545 34.000
2.382 34.000
2.505 1.000
1.583 1.000
1.464 1.000
1.805 1.000
2.245 1.000
1.590 1.000
1.862 1.000
1.330 1.000
2.121 1.000
2.156 1.000
1.358 1.000
2.640 34.000
1.609 34.000
1.485 34.000
4.426 1.000
2.791 34.000
1.889 1.000
1.318 75.000
1.414 75.000
2.190 1.000
1.558 30.000
1.341 14.000
2.677 37.000
2.516 37.000
2.478 37.000
4.299 1.000
2.293 24.000
2.169 24.000
1.705 1.000
1.337 42.000
4.130 44.000
1.413 44.000
1.505 54.000
1.937 72.000
1.405 72.000
1.136 69.000
1.579 40.000
1.845 40.000
1.560 40.000
1.460 40.000
1.331 40.000
1.332 40.000
1.572 40.000
1.281 42.000
2.119 17.000
1.310 58.000
2.371 64.000
1.381 59.000
1.299 59.000
1.437 3.000
1.249 3.000
1.230 3.000
2.142 1.000
1.783 1.000
1.987 1.000
2.543 1.000
1.296 1.000
3.306 1.000
1.695 1.000
2.711 1.000
1.262 1.000
1.913 1.000
2.428 1.000
1.486 1.000
1.546 1.000
1.997 57.000
1.349 57.000
1.818 61.000
1.429 1.000
1.400 1.000
1.880 41.000
1.763 41.000
1.762 41.000
1.214 9.000
1.382 9.000
1.648 26.000
1.392 1.000
2.676 26.000
5.485 57.000
1.512 61.000
1.478 61.000
1.046 63.000
1.393 65.000
1.462 67.000
1.223 28.000
1.323 16.000
1.671 76.000
1.385 76.000
1.447 76.000
1.468 76.000
1.205 33.000
1.865 1.000
2.410 35.000
1.528 36.000
3.225 1.000
2.940 1.000
1.811 38.000
2.228 38.000
2.398 1.000
2.029 1.000
1.620 28.000
2.258 28.000
2.178 1.000
1.595 1.000
2.311 52.000
1.254 60.000
1.183 6.000
1.516 59.000
1.094 73.000
1.094 69.000
1.512 70.000
2.107 72.000
1.374 40.000
1.561 62.000
1.357 18.000
1.190 3.000
1.163 6.000
1.821 1.000
8.100 45.000
1.698 52.000
1.551 52.000
1.775 51.000
1.666 52.000
1.335 52.000
1.854 52.000
2.030 52.000
2.246 52.000
1.293 51.000
2.650 51.000
1.313 52.000
2.241 52.000
2.133 52.000
2.005 51.000
1.825 51.000
1.722 51.000
2.481 51.000
1.252 51.000
2.103 51.000
3.786 51.000
1.902 51.000
1.461 59.000
1.477 76.000
2.008 62.000
1.307 72.000
1.629 72.000
1.449 1.000
1.838 3.000
1.942 12.000
2.087 1.000
1.442 1.000
1.279 1.000
2.404 31.000
2.770 32.000
1.981 1.000
2.151 1.000
1.414 1.000
1.278 3.000
1.388 7.000
1.183 1.000
1.452 1.000
1.138 10.000
1.280 10.000
1.711 28.000
1.410 1.000
1.270 1.000
3.256 77.000
1.752 7.000
1.534 1.000
1.555 1.000
1.423 7.000
1.437 40.000
2.352 40.000
1.365 40.000
1.189 40.000
1.325 40.000
1.170 70.000
1.098 70.000
1.322 40.000
2.068 43.000
2.584 43.000
1.730 43.000
1.794 47.000
1.537 47.000
1.485 47.000
1.273 47.000
1.172 10.000
1.244 10.000
1.289 10.000
1.773 1.000
1.787 1.000
1.467 53.000
1.446 53.000
1.475 53.000
1.641 53.000
3.271 1.000
2.328 53.000
1.465 53.000
3.202 5.000
1.921 25.000
1.267 27.000
5.842 27.000
1.281 27.000
1.300 1.000
1.969 1.000
1.642 1.000
1.979 1.000
1.341 1.000
1.616 1.000
1.817 1.000
1.565 1.000
1.374 1.000
1.647 1.000
1.802 1.000
1.769 1.000
3.309 1.000
1.846 68.000
2.064 61.000
4.203 61.000
2.310 1.000
2.751 1.000
4.270 1.000
1.380 42.000
1.460 46.000
1.613 46.000
1.475 64.000
6.397 25.000
2.803 59.000
0.904 74.000
1.043 74.000
1.062 74.000
1.836 1.000
1.443 40.000
2.288 40.000
1.149 74.000
1.277 57.000
1.689 61.000
2.032 1.000
2.012 1.000
1.236 56.000
2.375 57.000
1.500 76.000
1.649 76.000
2.718 59.000
